,Tissue_plasma,506,142,Species_Oncorhynchus mykiss,Sex_male,Tissue_ovary,577,Tissue_blood ,4,Tissue_whole body,Tissue_liver,1292,1274,299,143,270,340,Sex_female,Mixture,141,Species_Danio rerio,236,372,Exposure Concentration (ug/L),1261,Tissue_gonad,247,Tissue_muscle,134,1576,Tissue_brain,Sex_both,553,367,Tissue_gill,Species_Cyprinus carpio,357
130,True,-0.1780196456116057,28.12121212121212,False,False,False,1.2292218543046356,False,29.28901143264356,False,False,67.32199756374393,0.851836991690641,1.5619872226847047,5.354838709677419,-25.263267429760663,0.8095914699807292,True,1,29.80952380952381,True,-0.09309283940295,0.3696257139066572,6.46,4.091135423220312,False,-4.542336300921106,False,33.78414974113898,0.0,False,False,1.0023880605406377,-0.0771923186075111,False,False,-0.2598667246603424
132,False,-0.1780196456116057,28.12121212121212,False,False,False,1.2292218543046356,False,29.28901143264356,False,True,67.32199756374393,0.851836991690641,1.5619872226847047,5.354838709677419,-25.263267429760663,0.8095914699807292,True,1,29.80952380952381,True,-0.09309283940295,0.3696257139066572,6.46,4.091135423220312,False,-4.542336300921106,False,33.78414974113898,0.0,False,False,1.0023880605406377,-0.0771923186075111,False,False,-0.2598667246603424
134,False,-0.1780196456116057,28.12121212121212,False,False,False,1.2292218543046356,False,29.28901143264356,False,False,67.32199756374393,0.851836991690641,1.5619872226847047,5.354838709677419,-25.263267429760663,0.8095914699807292,True,1,29.80952380952381,True,-0.09309283940295,0.3696257139066572,6.46,4.091135423220312,False,-4.542336300921106,True,33.78414974113898,0.0,False,False,1.0023880605406377,-0.0771923186075111,False,False,-0.2598667246603424
135,False,-0.1780196456116057,28.12121212121212,False,False,True,1.2292218543046356,False,29.28901143264356,False,False,67.32199756374393,0.851836991690641,1.5619872226847047,5.354838709677419,-25.263267429760663,0.8095914699807292,True,1,29.80952380952381,True,-0.09309283940295,0.3696257139066572,1.61,4.091135423220312,False,-4.542336300921106,False,33.78414974113898,0.0,False,False,1.0023880605406377,-0.0771923186075111,False,False,-0.2598667246603424
137,False,-0.1780196456116057,28.12121212121212,False,False,False,1.2292218543046356,False,29.28901143264356,True,False,67.32199756374393,0.851836991690641,1.5619872226847047,5.354838709677419,-25.263267429760663,0.8095914699807292,True,1,29.80952380952381,True,-0.09309283940295,0.3696257139066572,1.61,4.091135423220312,False,-4.542336300921106,False,33.78414974113898,0.0,False,False,1.0023880605406377,-0.0771923186075111,False,False,-0.2598667246603424
139,True,-0.1930261530873075,30.90196078431373,False,False,False,1.2437989556135771,False,35.597604479450176,False,False,69.82851855530753,0.8404413827334851,1.5432279744338928,5.45945945945946,-26.350620891161434,1.8236681499279657,True,1,31.666666666666668,True,-0.0930956957822039,0.2923396332178376,0.66,3.999861811516424,False,-2.2185428671914975,False,34.4678011344678,0.0091827364554637,False,False,1.0293264731387752,-0.0391870407768658,False,False,-0.111525940354769
141,False,-0.1930261530873075,30.90196078431373,False,False,False,1.2437989556135771,False,35.597604479450176,False,True,69.82851855530753,0.8404413827334851,1.5432279744338928,5.45945945945946,-26.350620891161434,1.8236681499279657,True,1,31.666666666666668,True,-0.0930956957822039,0.2923396332178376,0.66,3.999861811516424,False,-2.2185428671914975,False,34.4678011344678,0.0091827364554637,False,False,1.0293264731387752,-0.0391870407768658,False,False,-0.111525940354769
143,False,-0.1930261530873075,30.90196078431373,False,False,False,1.2437989556135771,False,35.597604479450176,False,False,69.82851855530753,0.8404413827334851,1.5432279744338928,5.45945945945946,-26.350620891161434,1.8236681499279657,True,1,31.666666666666668,True,-0.0930956957822039,0.2923396332178376,0.66,3.999861811516424,False,-2.2185428671914975,True,34.4678011344678,0.0091827364554637,False,False,1.0293264731387752,-0.0391870407768658,False,False,-0.111525940354769
146,False,-0.1930261530873075,30.90196078431373,False,False,True,1.2437989556135771,False,35.597604479450176,False,False,69.82851855530753,0.8404413827334851,1.5432279744338928,5.45945945945946,-26.350620891161434,1.8236681499279657,True,1,31.666666666666668,True,-0.0930956957822039,0.2923396332178376,4.179,3.999861811516424,False,-2.2185428671914975,False,34.4678011344678,0.0091827364554637,False,False,1.0293264731387752,-0.0391870407768658,False,False,-0.111525940354769
148,False,-0.1930261530873075,30.90196078431373,False,False,False,1.2437989556135771,False,35.597604479450176,True,False,69.82851855530753,0.8404413827334851,1.5432279744338928,5.45945945945946,-26.350620891161434,1.8236681499279657,True,1,31.666666666666668,True,-0.0930956957822039,0.2923396332178376,4.179,3.999861811516424,False,-2.2185428671914975,False,34.4678011344678,0.0091827364554637,False,False,1.0293264731387752,-0.0391870407768658,False,False,-0.111525940354769
150,True,-0.1946461472866196,32.608695652173914,False,False,False,1.5793628808864266,False,41.9061975261844,False,False,61.59580153104412,0.7019137655822925,1.5907275867346926,5.642857142857143,-37.57369614512473,-95.13599666784576,True,1,31.37606837606837,True,0.0972805521370255,-0.0011006802634684,5.11,3.7849418274376423,False,-8.155034853447559,False,36.364491475602584,0.0099173553719008,False,False,1.2029563824984884,-0.0197426796805678,False,False,-0.3837798493883151
152,False,-0.1946461472866196,32.608695652173914,False,False,False,1.5793628808864266,False,41.9061975261844,False,True,61.59580153104412,0.7019137655822925,1.5907275867346926,5.642857142857143,-37.57369614512473,-95.13599666784576,True,1,31.37606837606837,True,0.0972805521370255,-0.0011006802634684,5.11,3.7849418274376423,False,-8.155034853447559,False,36.364491475602584,0.0099173553719008,False,False,1.2029563824984884,-0.0197426796805678,False,False,-0.3837798493883151
153,False,-0.1946461472866196,32.608695652173914,False,False,False,1.5793628808864266,False,41.9061975261844,False,False,61.59580153104412,0.7019137655822925,1.5907275867346926,5.642857142857143,-37.57369614512473,-95.13599666784576,True,1,31.37606837606837,True,0.0972805521370255,-0.0011006802634684,0.22,3.7849418274376423,False,-8.155034853447559,True,36.364491475602584,0.0099173553719008,False,False,1.2029563824984884,-0.0197426796805678,False,False,-0.3837798493883151
155,False,-0.1946461472866196,32.608695652173914,False,False,True,1.5793628808864266,False,41.9061975261844,False,False,61.59580153104412,0.7019137655822925,1.5907275867346926,5.642857142857143,-37.57369614512473,-95.13599666784576,True,1,31.37606837606837,True,0.0972805521370255,-0.0011006802634684,0.22,3.7849418274376423,False,-8.155034853447559,False,36.364491475602584,0.0099173553719008,False,False,1.2029563824984884,-0.0197426796805678,False,False,-0.3837798493883151
157,False,-0.1946461472866196,32.608695652173914,False,False,False,1.5793628808864266,False,41.9061975261844,True,False,61.59580153104412,0.7019137655822925,1.5907275867346926,5.642857142857143,-37.57369614512473,-95.13599666784576,True,1,31.37606837606837,True,0.0972805521370255,-0.0011006802634684,0.22,3.7849418274376423,False,-8.155034853447559,False,36.364491475602584,0.0099173553719008,False,False,1.2029563824984884,-0.0197426796805678,False,False,-0.3837798493883151
160,True,-0.2023566705308467,32.701149425287355,False,False,False,1.5740824648844585,False,48.214790572917984,False,False,71.93596890148369,0.7929343937807727,1.5909654414062504,5.6875,-37.37673611111114,-48.23697083265779,True,1,32.35069444444444,True,0.097148327960479,-0.0006364581253557,0.057,4.095175521464345,False,-6.9327417695473255,False,36.568930041152264,0.0102321920503738,False,False,1.2240642040517518,-0.0133351293103448,False,False,-0.1887324245541838
162,False,-0.2023566705308467,32.701149425287355,False,False,False,1.5740824648844585,False,48.214790572917984,False,True,71.93596890148369,0.7929343937807727,1.5909654414062504,5.6875,-37.37673611111114,-48.23697083265779,True,1,32.35069444444444,True,0.097148327960479,-0.0006364581253557,0.057,4.095175521464345,False,-6.9327417695473255,False,36.568930041152264,0.0102321920503738,False,False,1.2240642040517518,-0.0133351293103448,False,False,-0.1887324245541838
164,False,-0.2023566705308467,32.701149425287355,False,False,False,1.5740824648844585,False,48.214790572917984,False,False,71.93596890148369,0.7929343937807727,1.5909654414062504,5.6875,-37.37673611111114,-48.23697083265779,True,1,32.35069444444444,True,0.097148327960479,-0.0006364581253557,0.057,4.095175521464345,False,-6.9327417695473255,True,36.568930041152264,0.0102321920503738,False,False,1.2240642040517518,-0.0133351293103448,False,False,-0.1887324245541838
166,False,-0.2023566705308467,32.701149425287355,False,False,True,1.5740824648844585,False,48.214790572917984,False,False,71.93596890148369,0.7929343937807727,1.5909654414062504,5.6875,-37.37673611111114,-48.23697083265779,True,1,32.35069444444444,True,0.097148327960479,-0.0006364581253557,0.057,4.095175521464345,False,-6.9327417695473255,False,36.568930041152264,0.0102321920503738,False,False,1.2240642040517518,-0.0133351293103448,False,False,-0.1887324245541838
167,False,-0.2023566705308467,32.701149425287355,False,False,False,1.5740824648844585,False,48.214790572917984,True,False,71.93596890148369,0.7929343937807727,1.5909654414062504,5.6875,-37.37673611111114,-48.23697083265779,True,1,32.35069444444444,True,0.097148327960479,-0.0006364581253557,0.000506,4.095175521464345,False,-6.9327417695473255,False,36.568930041152264,0.0102321920503738,False,False,1.2240642040517518,-0.0133351293103448,False,False,-0.1887324245541838
170,True,-0.208191021346408,32.76190476190476,False,False,False,1.5694706994328922,False,54.52338361965154,False,False,67.42030095406363,0.7184043322550103,1.5909373425925897,5.722222222222222,-37.22359396433475,-1.3646736330447635,True,1,33.01754385964912,True,0.0970161037841281,-0.0003815249776774,0.00237,3.986187965046303,False,-6.0221510948534265,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.0587326671604582
172,False,-0.208191021346408,32.76190476190476,False,False,False,1.5694706994328922,False,54.52338361965154,False,True,67.42030095406363,0.7184043322550103,1.5909373425925897,5.722222222222222,-37.22359396433475,-1.3646736330447635,True,1,33.01754385964912,True,0.0970161037841281,-0.0003815249776774,0.00237,3.986187965046303,False,-6.0221510948534265,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.0587326671604582
174,False,-0.208191021346408,32.76190476190476,False,False,False,1.5694706994328922,False,54.52338361965154,False,False,67.42030095406363,0.7184043322550103,1.5909373425925897,5.722222222222222,-37.22359396433475,-1.3646736330447635,True,1,33.01754385964912,True,0.0970161037841281,-0.0003815249776774,0.00237,3.986187965046303,False,-6.0221510948534265,True,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.0587326671604582
175,False,-0.208191021346408,32.76190476190476,False,False,True,1.5694706994328922,False,54.52338361965154,False,False,67.42030095406363,0.7184043322550103,1.5909373425925897,5.722222222222222,-37.22359396433475,-1.3646736330447635,True,1,33.01754385964912,True,0.0970161037841281,-0.0003815249776774,3.72e-05,3.986187965046303,False,-6.0221510948534265,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.0587326671604582
177,False,-0.208191021346408,32.76190476190476,False,False,False,1.5694706994328922,False,54.52338361965154,True,False,67.42030095406363,0.7184043322550103,1.5909373425925897,5.722222222222222,-37.22359396433475,-1.3646736330447635,True,1,33.01754385964912,True,0.0970161037841281,-0.0003815249776774,3.72e-05,3.986187965046303,False,-6.0221510948534265,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.0587326671604582
180,True,-0.2081910213464085,33.266666666666666,False,False,False,1.569470699432892,False,54.52338361965157,False,False,74.31118984295253,0.7956333735312059,1.5909373425925903,5.722222222222222,-37.223593964334746,-47.99841477632973,True,1,32.92690058479532,True,0.0971462238444407,-0.0003815249776775,0.00208,4.097299076157414,False,-6.022151094853428,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.1493759420142594
181,False,-0.2081910213464085,33.266666666666666,False,False,False,1.569470699432892,False,54.52338361965157,False,True,74.31118984295253,0.7956333735312059,1.5909373425925903,5.722222222222222,-37.223593964334746,-47.99841477632973,True,1,32.92690058479532,True,0.0971462238444407,-0.0003815249776775,2.64e-05,4.097299076157414,False,-6.022151094853428,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.1493759420142594
184,False,-0.2081910213464085,33.266666666666666,False,False,False,1.569470699432892,False,54.52338361965157,False,False,74.31118984295253,0.7956333735312059,1.5909373425925903,5.722222222222222,-37.223593964334746,-47.99841477632973,True,1,32.92690058479532,True,0.0971462238444407,-0.0003815249776775,0.00208,4.097299076157414,False,-6.022151094853428,True,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.1493759420142594
186,False,-0.2081910213464085,33.266666666666666,False,False,True,1.569470699432892,False,54.52338361965157,False,False,74.31118984295253,0.7956333735312059,1.5909373425925903,5.722222222222222,-37.223593964334746,-47.99841477632973,True,1,32.92690058479532,True,0.0971462238444407,-0.0003815249776775,0.00208,4.097299076157414,False,-6.022151094853428,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.1493759420142594
187,False,-0.2081910213464085,33.266666666666666,False,False,False,1.569470699432892,False,54.52338361965157,True,False,74.31118984295253,0.7956333735312059,1.5909373425925903,5.722222222222222,-37.223593964334746,-47.99841477632973,True,1,32.92690058479532,True,0.0971462238444407,-0.0003815249776775,2.64e-05,4.097299076157414,False,-6.022151094853428,False,36.72793781435757,0.0104071013161922,False,False,1.2425250383799988,-0.0096119929453262,False,False,-0.1493759420142594
189,True,-0.21275763825575,33.235772357723576,False,False,False,1.5654055787111254,False,60.83197666638512,False,False,71.07746956847141,0.7417993626168284,1.590780612499999,5.75,-37.10111111111112,-1.1639200757966943,True,1,33.42424242424242,True,0.0970139996680899,-0.000232993407378,1e-05,3.964735178725504,False,-5.318930041152257,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678527,-0.0072560975609756,False,False,-0.0444269859084673
191,False,-0.21275763825575,33.235772357723576,False,False,False,1.5654055787111254,False,60.83197666638512,False,True,71.07746956847141,0.7417993626168284,1.590780612499999,5.75,-37.10111111111112,-1.1639200757966943,True,1,33.42424242424242,True,0.0970139996680899,-0.000232993407378,1e-05,3.964735178725504,False,-5.318930041152257,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678527,-0.0072560975609756,False,False,-0.0444269859084673
193,False,-0.21275763825575,33.235772357723576,False,False,False,1.5654055787111254,False,60.83197666638512,False,False,71.07746956847141,0.7417993626168284,1.590780612499999,5.75,-37.10111111111112,-1.1639200757966943,True,1,33.42424242424242,True,0.0970139996680899,-0.000232993407378,1e-05,3.964735178725504,False,-5.318930041152257,True,36.85514403292181,0.010518407212622,False,False,1.2587624934678527,-0.0072560975609756,False,False,-0.0444269859084673
196,False,-0.21275763825575,33.235772357723576,False,False,True,1.5654055787111254,False,60.83197666638512,False,False,71.07746956847141,0.7417993626168284,1.590780612499999,5.75,-37.10111111111112,-1.1639200757966943,True,1,33.42424242424242,True,0.0970139996680899,-0.000232993407378,0.00335,3.964735178725504,False,-5.318930041152257,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678527,-0.0072560975609756,False,False,-0.0444269859084673
198,False,-0.21275763825575,33.235772357723576,False,False,False,1.5654055787111254,False,60.83197666638512,True,False,71.07746956847141,0.7417993626168284,1.590780612499999,5.75,-37.10111111111112,-1.1639200757966943,True,1,33.42424242424242,True,0.0970139996680899,-0.000232993407378,0.00335,3.964735178725504,False,-5.318930041152257,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678527,-0.0072560975609756,False,False,-0.0444269859084673
199,True,-0.2127576382557503,33.666666666666664,False,False,False,1.5654055787111256,False,60.83197666638512,False,False,73.54510290180474,0.7700149972166253,1.5907806125,5.75,-37.10111111111114,-47.82364147975316,True,1,33.34595959595959,True,0.0971462188999078,-0.0002329934073779,3.35e-05,3.9980685120588375,False,-5.318930041152261,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678523,-0.0072560975609756,False,False,-0.1227098141912956
202,False,-0.2127576382557503,33.666666666666664,False,False,False,1.5654055787111256,False,60.83197666638512,False,True,73.54510290180474,0.7700149972166253,1.5907806125,5.75,-37.10111111111114,-47.82364147975316,True,1,33.34595959595959,True,0.0971462188999078,-0.0002329934073779,0.00445,3.9980685120588375,False,-5.318930041152261,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678523,-0.0072560975609756,False,False,-0.1227098141912956
204,False,-0.2127576382557503,33.666666666666664,False,False,False,1.5654055787111256,False,60.83197666638512,False,False,73.54510290180474,0.7700149972166253,1.5907806125,5.75,-37.10111111111114,-47.82364147975316,True,1,33.34595959595959,True,0.0971462188999078,-0.0002329934073779,0.00445,3.9980685120588375,False,-5.318930041152261,True,36.85514403292181,0.010518407212622,False,False,1.2587624934678523,-0.0072560975609756,False,False,-0.1227098141912956
205,False,-0.2127576382557503,33.666666666666664,False,False,True,1.5654055787111256,False,60.83197666638512,False,False,73.54510290180474,0.7700149972166253,1.5907806125,5.75,-37.10111111111114,-47.82364147975316,True,1,33.34595959595959,True,0.0971462188999078,-0.0002329934073779,3.35e-05,3.9980685120588375,False,-5.318930041152261,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678523,-0.0072560975609756,False,False,-0.1227098141912956
208,False,-0.2127576382557503,33.666666666666664,False,False,False,1.5654055787111256,False,60.83197666638512,True,False,73.54510290180474,0.7700149972166253,1.5907806125,5.75,-37.10111111111114,-47.82364147975316,True,1,33.34595959595959,True,0.0971462188999078,-0.0002329934073779,0.00445,3.9980685120588375,False,-5.318930041152261,False,36.85514403292181,0.010518407212622,False,False,1.2587624934678523,-0.0072560975609756,False,False,-0.1227098141912956
209,False,0.0178899561418239,14.666666666666666,True,False,False,0.6258055216388548,False,0.0,True,False,65.71746095933148,0.8590085574712811,4.471724000000005,4.666666666666667,27.67999999999999,-64.15060193404307,False,0,20.166666666666668,False,-0.0801298788369625,0.0,1.08,4.215061012203069,False,-27.00444444444447,False,28.74814814814815,0.0,False,True,0.5512471693245553,0.0562962962962963,False,False,-1.865925925925926
210,False,0.0178899561418239,14.666666666666666,True,False,False,0.6258055216388548,False,0.0,True,False,65.71746095933148,0.8590085574712811,4.471724000000005,4.666666666666667,27.67999999999999,-64.15060193404307,False,0,20.166666666666668,False,-0.0801298788369625,0.0,9.32,4.215061012203069,False,-27.00444444444447,False,28.74814814814815,0.0,False,True,0.5512471693245553,0.0562962962962963,False,False,-1.865925925925926
211,False,-0.2272174214524598,32.0,False,False,False,1.026315789473684,False,25.529641001596413,True,False,62.61436610331814,0.8629024540840061,0.9733865562130164,5.346153846153846,-16.248520710059164,2.1821454120015784,False,0,33.333333333333336,False,0.0323698870675225,0.0807674044853524,47.6,4.056020968057882,False,0.5680473372781019,False,35.53846153846154,0.0,False,True,1.0117924528301885,0.0453648915187376,False,True,-0.0420775805391189
212,False,-0.2272174214524598,32.0,False,False,False,1.026315789473684,False,25.529641001596413,True,False,62.61436610331814,0.8629024540840061,0.9733865562130164,5.346153846153846,-16.248520710059164,2.1821454120015784,False,0,33.333333333333336,False,0.0323698870675225,0.0807674044853524,4.1,4.056020968057882,False,0.5680473372781019,False,35.53846153846154,0.0,False,True,1.0117924528301885,0.0453648915187376,False,True,-0.0420775805391189
214,False,-0.2370149644775303,34.4,False,False,False,1.0965359144167093,False,34.99253057235784,True,False,68.14463593849428,0.8509683800485691,0.9248032195918366,5.514285714285714,-16.680816326530614,2.5308552848678048,False,0,34.666666666666664,False,0.03234043641512,0.0421625934324348,0.0911,3.964857659740295,False,1.0187755102040823,False,36.17142857142857,0.0089531680440771,False,True,1.0931260695949805,-0.0326530612244897,False,True,0.0014512471655328
215,False,-0.2388416975147402,34.666666666666664,False,False,False,1.1156583629893235,False,38.14682709572399,True,False,67.67763800756036,0.8281794779753038,0.9130224709141272,5.552631578947368,-16.781163434903025,2.5221746531252935,False,0,34.857142857142854,False,0.0323404316020281,0.0353595978249718,0.978,3.860320777833043,False,1.063711911357335,False,36.31578947368421,0.0095166541447533,False,True,1.1146039603960396,-0.0244690674053554,False,True,0.0042210790133227
217,False,-0.2414488202024519,35.0,False,False,False,1.149025069637883,False,44.45542014245762,True,False,64.86583339630268,0.7638404844548783,0.8937442644628077,5.613636363636363,-16.94214876033056,2.4408394366802613,False,0,35.111111111111114,False,0.0323404314797127,0.0259165199979596,0.89,3.648806689423507,False,1.090909090909087,False,36.54545454545455,0.0100469940042132,False,True,1.151457055214724,-0.0152376033057851,False,True,0.0061218243036424
